"id","my_label"
17251,"+fridge+washing_machine+washer_dryer"
17252,"+fridge+tumble_dryer+washer_dryer"
17253,"+fridge+washer_dryer"
17254,"+fridge+microwave"
17255,"+fridge"
17256,"+fridge+washing_machine+washer_dryer"
17257,"+fridge+washing_machine+washer_dryer"
17258,"+fridge+washing_machine+washer_dryer"
17259,"+fridge+washing_machine+washer_dryer"
17260,"+fridge+tumble_dryer+washer_dryer"
17261,"+fridge+washing_machine+washer_dryer"
17262,"+fridge+washing_machine+washer_dryer"
17263,"+fridge"
17264,"+fridge"
17265,"+fridge"
17266,"+fridge+tumble_dryer+washer_dryer"
17267,"+fridge+washing_machine+washer_dryer"
17268,"+fridge"
17269,"+fridge+washing_machine+washer_dryer"
17270,"+fridge"
17271,"+fridge"
17272,"+fridge+tumble_dryer+washer_dryer"
17273,"+fridge+tumble_dryer+washer_dryer"
17274,"+fridge+washing_machine+washer_dryer"
17275,"+fridge+tumble_dryer+washer_dryer"
17276,"+fridge"
17277,"+fridge+washer_dryer"
17278,"+fridge"
17279,"+fridge+washing_machine+washer_dryer"
17280,"+fridge+tumble_dryer+washer_dryer"
17281,"+fridge"
17282,"+fridge+tumble_dryer+washer_dryer"
17283,"+fridge"
17284,"+fridge+washing_machine+washer_dryer"
17285,"+fridge"
17286,"+fridge+tumble_dryer+washer_dryer"
17287,"+fridge"
17288,"+fridge"
17289,"+fridge+tumble_dryer+washer_dryer"
17290,"+fridge+tumble_dryer+washer_dryer"
17291,"+fridge+tumble_dryer+washer_dryer"
17292,"+fridge"
17293,"+fridge"
17294,"+fridge"
17295,"+fridge"
17296,"+fridge+tumble_dryer+washer_dryer"
17297,"+fridge"
17298,"+fridge"
17299,"+fridge+washing_machine+washer_dryer"
17300,"+fridge+tumble_dryer+washer_dryer"
17301,"+fridge+washing_machine+washer_dryer"
17302,"+fridge+washing_machine+washer_dryer"
17303,"+fridge+washing_machine+washer_dryer"
17304,"+fridge+kettle+tumble_dryer+washer_dryer"
17305,"+fridge+tumble_dryer+washer_dryer"
17306,"+fridge"
17307,"+fridge+tumble_dryer+washer_dryer"
17308,"+fridge+washing_machine+washer_dryer+microwave"
17309,"+fridge"
17310,"+fridge+tumble_dryer+washer_dryer"
17311,"+fridge+tumble_dryer+washer_dryer"
17312,"+fridge+microwave"
17313,"+fridge+washing_machine+washer_dryer"
17314,"+fridge"
17315,"+fridge+tumble_dryer+washer_dryer"
17316,"+fridge+kettle"
17317,"+fridge+washing_machine+washer_dryer"
17318,"+fridge+tumble_dryer+washer_dryer"
17319,"+fridge+shower"
17320,"+fridge"
17321,"+fridge"
17322,"+fridge"
17323,"+fridge+tumble_dryer+washer_dryer"
17324,"+fridge+washing_machine+washer_dryer"
17325,"+fridge"
17326,"+fridge+tumble_dryer+washer_dryer"
17327,"+fridge+washing_machine+washer_dryer"
17328,"+fridge+washing_machine+washer_dryer"
17329,"+fridge"
17330,"+fridge+washing_machine+washer_dryer"
17331,"+fridge+washer_dryer"
17332,"+fridge+tumble_dryer+washer_dryer"
17333,"+fridge+tumble_dryer+washer_dryer"
17334,"+fridge+tumble_dryer+washer_dryer"
17335,"+fridge+washing_machine+washer_dryer"
17336,"+fridge"
17337,"+fridge+washing_machine+washer_dryer"
17338,"+fridge+tumble_dryer+washer_dryer"
17339,"+fridge"
17340,"+fridge+washing_machine+washer_dryer"
17341,"+fridge+washer_dryer"
17342,"+fridge"
17343,"+fridge+washing_machine+washer_dryer"
17344,"+fridge+washer_dryer"
17345,"+fridge"
17346,"+fridge+washing_machine+washer_dryer"
17347,"+fridge+tumble_dryer+washer_dryer+microwave"
17348,"+fridge+washing_machine+washer_dryer"
17349,"+fridge+washer_dryer"
17350,"+fridge+tumble_dryer+washer_dryer"
17351,"+fridge"
17352,"+fridge+washer_dryer+microwave"
17353,"+fridge"
17354,"+fridge+washer_dryer"
17355,"+fridge+washing_machine+washer_dryer"
17356,"+fridge"
17357,"+fridge+washing_machine+washer_dryer"
17358,"+fridge"
17359,"+fridge+washing_machine+washer_dryer"
17360,"+fridge"
17361,"+fridge+washing_machine+washer_dryer"
17362,"+fridge"
17363,"+fridge+washing_machine+washer_dryer"
17364,"+fridge+washing_machine+washer_dryer"
17365,"+fridge"
17366,"+fridge+washing_machine+washer_dryer"
17367,"+fridge+washing_machine+washer_dryer"
17368,"+fridge+washer_dryer+microwave"
17369,"+fridge"
17370,"+fridge"
17371,"+fridge+washing_machine+washer_dryer"
17372,"+fridge+tumble_dryer+washer_dryer"
17373,"+fridge"
17374,"+fridge+washing_machine+washer_dryer"
17375,"+fridge+tumble_dryer+washer_dryer"
17376,"+fridge+tumble_dryer+washer_dryer"
17377,"+fridge"
17378,"+fridge+washing_machine+washer_dryer"
17379,"+fridge+tumble_dryer+washer_dryer"
17380,"+fridge"
17381,"+fridge"
17382,"+fridge"
17383,"+fridge+tumble_dryer+washer_dryer"
17384,"+fridge+kettle"
17385,"+fridge+washing_machine+washer_dryer"
17386,"+fridge+tumble_dryer+washer_dryer"
17387,"+fridge"
17388,"+fridge+washing_machine+washer_dryer"
17389,"+fridge"
17390,"+fridge+washing_machine+washer_dryer+microwave"
17391,"+fridge"
17392,"+fridge+washer_dryer"
17393,"+fridge+tumble_dryer+washer_dryer"
17394,"+fridge"
17395,"+fridge+tumble_dryer+washer_dryer"
17396,"+fridge+tumble_dryer+washer_dryer"
17397,"+fridge"
17398,"+fridge+washing_machine+washer_dryer"
17399,"+fridge"
17400,"+fridge"
17401,"+fridge"
17402,"+fridge"
17403,"+fridge+tumble_dryer+washer_dryer"
17404,"+fridge+tumble_dryer+washer_dryer"
17405,"+fridge+tumble_dryer+washer_dryer"
17406,"+fridge"
17407,"+fridge"
17408,"+fridge"
17409,"+fridge+tumble_dryer+washer_dryer"
17410,"+fridge+washing_machine+washer_dryer"
17411,"+fridge+tumble_dryer+washer_dryer"
17412,"+fridge+tumble_dryer+washer_dryer"
17413,"+fridge+washer_dryer"
17414,"+fridge+washing_machine+washer_dryer+microwave"
17415,"+fridge+washing_machine+washer_dryer"
17416,"+fridge+washer_dryer"
17417,"+fridge+washing_machine+washer_dryer"
17418,"+fridge"
17419,"+fridge+washing_machine+washer_dryer"
17420,"+fridge"
17421,"+fridge+washing_machine+washer_dryer"
17422,"+fridge"
17423,"+fridge"
17424,"+fridge"
17425,"+fridge+washing_machine+washer_dryer"
17426,"+fridge+washing_machine+washer_dryer"
17427,"+fridge"
17428,"+fridge"
17429,"+fridge"
17430,"+fridge+washing_machine+washer_dryer"
17431,"+fridge"
17432,"+fridge+microwave"
17433,"+fridge+tumble_dryer+washer_dryer"
17434,"+fridge"
17435,"+fridge"
17436,"+fridge"
17437,"+fridge+washing_machine+washer_dryer"
17438,"+fridge"
17439,"+fridge+washing_machine+washer_dryer+microwave"
17440,"+fridge+washing_machine+washer_dryer"
17441,"+fridge+washing_machine+washer_dryer"
17442,"+fridge+microwave"
17443,"+fridge"
17444,"+fridge"
17445,"+fridge+shower+tumble_dryer+washer_dryer"
17446,"+fridge+washing_machine+washer_dryer"
17447,"+fridge"
17448,"+fridge+washing_machine+washer_dryer"
17449,"+fridge+tumble_dryer+washer_dryer"
17450,"+fridge+washing_machine+washer_dryer"
17451,"+fridge+tumble_dryer+washer_dryer"
17452,"+fridge"
17453,"+fridge"
17454,"+fridge+washing_machine+washer_dryer"
17455,"+fridge"
17456,"+fridge+washing_machine+washer_dryer"
17457,"+fridge+washing_machine+washer_dryer"
17458,"+fridge+tumble_dryer+washer_dryer"
17459,"+fridge"
17460,"+fridge"
17461,"+fridge"
17462,"+fridge"
17463,"+fridge+tumble_dryer+washer_dryer"
17464,"+fridge+washing_machine+washer_dryer"
17465,"+fridge"
17466,"+fridge+washing_machine+washer_dryer"
17467,"+fridge"
17468,"+fridge"
17469,"+fridge"
17470,"+fridge+washing_machine+washer_dryer"
17471,"+fridge+tumble_dryer+washer_dryer"
17472,"+fridge+washing_machine+washer_dryer"
17473,"+fridge"
17474,"+fridge+washing_machine+washer_dryer"
17475,"+fridge+washing_machine+washer_dryer"
17476,"+fridge+kettle+washing_machine+washer_dryer"
17477,"+fridge"
17478,"+fridge+washing_machine+washer_dryer"
17479,"+fridge+washer_dryer"
17480,"+fridge+tumble_dryer+washer_dryer"
17481,"+fridge+washing_machine+washer_dryer"
17482,"+fridge+washing_machine+washer_dryer"
17483,"+fridge+washing_machine+washer_dryer"
17484,"+fridge+washer_dryer"
17485,"+fridge"
17486,"+fridge+tumble_dryer+washer_dryer"
17487,"+fridge+washer_dryer"
17488,"+fridge+tumble_dryer+washer_dryer"
17489,"+fridge"
17490,"+fridge+washer_dryer"
17491,"+fridge"
17492,"+fridge+tumble_dryer+washer_dryer"
17493,"+fridge+kettle+tumble_dryer+washer_dryer"
17494,"+fridge+washing_machine+washer_dryer"
17495,"+fridge+washing_machine+washer_dryer"
17496,"+fridge+tumble_dryer+washer_dryer"
17497,"+fridge+tumble_dryer+washer_dryer"
17498,"+fridge+microwave"
17499,"+fridge"
17500,"+fridge+washing_machine+washer_dryer"
17501,"+fridge"
17502,"+fridge"
17503,"+fridge"
17504,"+fridge+washing_machine+washer_dryer"
17505,"+fridge+washing_machine+washer_dryer"
17506,"+fridge+washing_machine+washer_dryer"
17507,"+fridge+washing_machine+washer_dryer"
17508,"+fridge"
17509,"+fridge+washer_dryer"
17510,"+fridge+washer_dryer"
17511,"+fridge"
17512,"+fridge"
17513,"+fridge+washing_machine+washer_dryer"
17514,"+fridge"
17515,"+fridge"
17516,"+fridge+washing_machine+washer_dryer"
17517,"+fridge"
17518,"+fridge+washing_machine+washer_dryer"
17519,"+fridge"
17520,"+fridge+tumble_dryer+washer_dryer"
17521,"+fridge+tumble_dryer+washer_dryer"
17522,"+fridge+tumble_dryer+washer_dryer"
17523,"+fridge+washing_machine+washer_dryer"
17524,"+fridge"
17525,"+fridge+washing_machine+washer_dryer"
17526,"+fridge+tumble_dryer+washer_dryer"
17527,"+fridge"
17528,"+fridge"
17529,"+fridge+washer_dryer"
17530,"+fridge+washer_dryer"
17531,"+fridge"
17532,"+fridge"
17533,"+fridge+microwave"
17534,"+fridge"
17535,"+fridge+tumble_dryer+washer_dryer"
17536,"+fridge+washing_machine+washer_dryer"
17537,"+fridge+tumble_dryer+washer_dryer"
17538,"+fridge"
17539,"+fridge"
17540,"+fridge+tumble_dryer+washer_dryer"
17541,"+fridge"
17542,"+fridge"
17543,"+fridge"
17544,"+fridge+tumble_dryer+washer_dryer"
17545,"+fridge+washing_machine+washer_dryer"
17546,"+fridge"
17547,"+fridge"
17548,"+fridge+washing_machine+washer_dryer"
17549,"+fridge+tumble_dryer+washer_dryer"
17550,"+fridge"
17551,"+fridge+tumble_dryer+washer_dryer"
17552,"+fridge+tumble_dryer+washer_dryer"
17553,"+fridge+tumble_dryer+washer_dryer"
17554,"+fridge+washing_machine+washer_dryer"
17555,"+fridge"
17556,"+fridge"
17557,"+fridge+washing_machine+washer_dryer"
17558,"+fridge+tumble_dryer+washer_dryer"
17559,"+fridge+washing_machine+washer_dryer"
17560,"+fridge"
17561,"+fridge+washing_machine+washer_dryer"
17562,"+fridge"
17563,"+fridge+washing_machine+washer_dryer"
17564,"+fridge+tumble_dryer+washer_dryer"
17565,"+fridge"
17566,"+fridge"
17567,"+fridge+washing_machine+washer_dryer"
17568,"+fridge+tumble_dryer+washer_dryer"
17569,"+fridge+tumble_dryer+washer_dryer"
17570,"+fridge"
17571,"+fridge"
17572,"+fridge+washing_machine+washer_dryer"
17573,"+fridge+washing_machine+washer_dryer"
17574,"+fridge+washing_machine+washer_dryer"
17575,"+fridge+washing_machine+washer_dryer"
17576,"+fridge+washing_machine+washer_dryer"
17577,"+fridge+tumble_dryer+washer_dryer"
17578,"+fridge+washing_machine+washer_dryer"
17579,"+fridge"
17580,"+fridge"
17581,"+fridge"
17582,"+fridge+washing_machine+washer_dryer"
17583,"+fridge+tumble_dryer+washer_dryer"
17584,"+fridge"
17585,"+fridge+tumble_dryer+washer_dryer"
17586,"+fridge+washing_machine+washer_dryer"
17587,"+fridge"
17588,"+fridge"
17589,"+fridge+washer_dryer"
17590,"+fridge+tumble_dryer+washer_dryer+microwave"
17591,"+fridge"
17592,"+fridge+tumble_dryer+washer_dryer"
17593,"+fridge+washing_machine+washer_dryer"
17594,"+fridge+shower"
17595,"+fridge+washer_dryer"
17596,"+fridge+tumble_dryer+washer_dryer"
17597,"+fridge"
17598,"+fridge+microwave"
17599,"+fridge+washer_dryer"
17600,"+fridge+washing_machine+washer_dryer"
17601,"+fridge+tumble_dryer+washer_dryer"
17602,"+fridge"
17603,"+fridge+washer_dryer+microwave"
17604,"+fridge+washing_machine+washer_dryer"
17605,"+fridge+washing_machine+washer_dryer"
17606,"+fridge+washing_machine+washer_dryer"
17607,"+fridge"
17608,"+fridge"
17609,"+fridge+tumble_dryer+washer_dryer"
17610,"+fridge"
17611,"+fridge+washer_dryer"
17612,"+fridge+washing_machine+washer_dryer"
17613,"+fridge"
17614,"+fridge"
17615,"+fridge+washing_machine+washer_dryer+microwave"
17616,"+fridge"
17617,"+fridge+tumble_dryer+washer_dryer"
17618,"+fridge+washing_machine+washer_dryer"
17619,"+fridge+washing_machine+washer_dryer"
17620,"+fridge"
17621,"+fridge"
17622,"+fridge"
17623,"+fridge+washing_machine+washer_dryer"
17624,"+fridge+tumble_dryer+washer_dryer"
17625,"+fridge+shower+washer_dryer"
17626,"+fridge+shower+washing_machine+washer_dryer+microwave"
17627,"+fridge+washing_machine+washer_dryer"
17628,"+fridge+washing_machine+washer_dryer"
17629,"+fridge"
17630,"+fridge+tumble_dryer+washer_dryer"
17631,"+fridge"
17632,"+fridge+washing_machine+washer_dryer"
17633,"+fridge"
17634,"+fridge"
17635,"+fridge+washing_machine+washer_dryer"
17636,"+fridge+tumble_dryer+washer_dryer"
17637,"+fridge+washing_machine+washer_dryer"
17638,"+fridge"
17639,"+fridge"
17640,"+fridge+washing_machine+washer_dryer"
17641,"+fridge+washer_dryer"
17642,"+fridge"
17643,"+fridge+washing_machine+washer_dryer+microwave"
17644,"+fridge"
17645,"+fridge+washing_machine+washer_dryer"
17646,"+fridge"
17647,"+fridge+tumble_dryer+washer_dryer"
17648,"+fridge+washer_dryer"
17649,"+fridge"
17650,"+fridge"
17651,"+fridge"
17652,"+fridge+washing_machine+washer_dryer"
17653,"+fridge+kettle+washer_dryer"
17654,"+fridge+tumble_dryer+washer_dryer"
17655,"+fridge+washing_machine+washer_dryer"
17656,"+fridge+tumble_dryer+washer_dryer"
17657,"+fridge+tumble_dryer+washer_dryer"
17658,"+fridge+tumble_dryer+washer_dryer"
17659,"+fridge+washer_dryer"
17660,"+fridge"
17661,"+fridge+washing_machine+washer_dryer"
17662,"+fridge+tumble_dryer+washer_dryer"
17663,"+fridge"
17664,"+fridge"
17665,"+fridge+washing_machine+washer_dryer"
17666,"+fridge+washing_machine+washer_dryer"
17667,"+fridge+washing_machine+washer_dryer"
17668,"+fridge+washing_machine+washer_dryer"
17669,"+fridge"
17670,"+fridge"
17671,"+fridge+microwave"
17672,"+fridge+washing_machine+washer_dryer"
17673,"+fridge+tumble_dryer+washer_dryer"
17674,"+fridge+tumble_dryer+washer_dryer"
17675,"+fridge+tumble_dryer+washer_dryer"
17676,"+fridge+tumble_dryer+washer_dryer"
17677,"+fridge+washing_machine+washer_dryer"
17678,"+fridge+washing_machine+washer_dryer"
17679,"+fridge+washer_dryer"
17680,"+fridge+tumble_dryer+washer_dryer"
17681,"+fridge"
17682,"+fridge+tumble_dryer+washer_dryer"
17683,"+fridge"
17684,"+fridge+washing_machine+washer_dryer"
17685,"+fridge+tumble_dryer+washer_dryer"
17686,"+fridge+tumble_dryer+washer_dryer"
17687,"+fridge"
17688,"+fridge+shower+washer_dryer"
17689,"+fridge"
17690,"+fridge"
17691,"+fridge+washing_machine+washer_dryer"
17692,"+fridge+tumble_dryer+washer_dryer"
17693,"+fridge"
17694,"+fridge"
17695,"+fridge+tumble_dryer+washer_dryer"
17696,"+fridge"
17697,"+fridge+tumble_dryer+washer_dryer"
17698,"+fridge+tumble_dryer+washer_dryer"
17699,"+fridge+washing_machine+washer_dryer"
17700,"+fridge+tumble_dryer+washer_dryer"
17701,"+fridge+washing_machine+washer_dryer"
17702,"+fridge+tumble_dryer+washer_dryer"
17703,"+fridge+washing_machine+washer_dryer"
17704,"+fridge"
17705,"+fridge+washer_dryer"
17706,"+fridge"
17707,"+fridge+washer_dryer"
17708,"+fridge+washing_machine+washer_dryer"
17709,"+fridge+tumble_dryer+washer_dryer"
17710,"+fridge"
17711,"+fridge+washing_machine+washer_dryer"
17712,"+fridge+washing_machine+washer_dryer"
17713,"+fridge+tumble_dryer+washer_dryer"
17714,"+fridge"
17715,"+fridge+tumble_dryer+washer_dryer"
17716,"+fridge"
17717,"+fridge+washing_machine+washer_dryer"
17718,"+fridge+tumble_dryer+washer_dryer"
17719,"+fridge"
17720,"+fridge+shower"
17721,"+fridge"
17722,"+fridge"
17723,"+fridge"
17724,"+fridge+washing_machine+washer_dryer"
17725,"+fridge+washing_machine+washer_dryer"
17726,"+fridge+washer_dryer"
17727,"+fridge+microwave"
17728,"+fridge+shower"
17729,"+fridge+microwave"
17730,"+fridge+tumble_dryer+washer_dryer"
17731,"+fridge"
17732,"+fridge+tumble_dryer+washer_dryer"
17733,"+fridge"
17734,"+fridge"
17735,"+fridge+tumble_dryer+washer_dryer"
17736,"+fridge+washing_machine+washer_dryer"
17737,"+fridge+washing_machine+washer_dryer"
17738,"+fridge+washing_machine+washer_dryer"
17739,"+fridge"
17740,"+fridge+washer_dryer"
17741,"+fridge+washer_dryer"
17742,"+fridge+washing_machine+washer_dryer"
17743,"+fridge"
17744,"+fridge+washer_dryer"
17745,"+fridge+washing_machine+washer_dryer"
17746,"+fridge+tumble_dryer+washer_dryer"
17747,"+fridge+washing_machine+washer_dryer"
17748,"+fridge+washing_machine+washer_dryer"
17749,"+fridge+washing_machine+washer_dryer"
17750,"+fridge"
17751,"+fridge"
17752,"+fridge+tumble_dryer+washer_dryer"
17753,"+fridge+washing_machine+washer_dryer"
17754,"+fridge+tumble_dryer+washer_dryer"
17755,"+fridge"
17756,"+fridge"
17757,"+fridge"
17758,"+fridge+washing_machine+washer_dryer"
17759,"+fridge+tumble_dryer+washer_dryer"
17760,"+fridge+tumble_dryer+washer_dryer"
17761,"+fridge+tumble_dryer+washer_dryer"
17762,"+fridge+tumble_dryer+washer_dryer"
17763,"+fridge+washing_machine+washer_dryer"
17764,"+fridge"
17765,"+fridge+washer_dryer"
17766,"+fridge+washer_dryer"
17767,"+fridge+tumble_dryer+washer_dryer"
17768,"+fridge"
17769,"+fridge+washing_machine+washer_dryer"
17770,"+fridge+tumble_dryer+washer_dryer"
17771,"+fridge"
17772,"+fridge+washing_machine+washer_dryer"
17773,"+fridge+tumble_dryer+washer_dryer"
17774,"+fridge+tumble_dryer+washer_dryer"
17775,"+fridge+washing_machine+washer_dryer"
17776,"+fridge"
17777,"+fridge+washing_machine+washer_dryer"
17778,"+fridge"
17779,"+fridge+tumble_dryer+washer_dryer"
17780,"+fridge"
17781,"+fridge"
17782,"+fridge+washing_machine+washer_dryer"
17783,"+fridge"
17784,"+fridge"
17785,"+fridge+tumble_dryer+washer_dryer"
17786,"+fridge"
17787,"+fridge"
17788,"+fridge"
17789,"+fridge+microwave"
17790,"+fridge+washer_dryer"
17791,"+fridge"
17792,"+fridge"
17793,"+fridge+washing_machine+washer_dryer"
17794,"+fridge+washer_dryer"
17795,"+fridge+tumble_dryer+washer_dryer"
17796,"+fridge+tumble_dryer+washer_dryer"
17797,"+fridge+washing_machine+washer_dryer"
17798,"+fridge+tumble_dryer+washer_dryer"
17799,"+fridge"
17800,"+fridge"
17801,"+fridge+tumble_dryer+washer_dryer"
17802,"+fridge+tumble_dryer+washer_dryer+microwave"
17803,"+fridge+washing_machine+washer_dryer"
17804,"+fridge+washing_machine+washer_dryer"
17805,"+fridge+washing_machine+washer_dryer"
17806,"+fridge"
17807,"+fridge+washing_machine+washer_dryer"
17808,"+fridge"
17809,"+fridge"
17810,"+fridge+tumble_dryer+washer_dryer"
17811,"+fridge+washer_dryer"
17812,"+fridge+tumble_dryer+washer_dryer"
17813,"+fridge"
17814,"+fridge+tumble_dryer+washer_dryer"
17815,"+fridge"
17816,"+fridge+tumble_dryer+washer_dryer"
17817,"+fridge"
17818,"+fridge+washing_machine+washer_dryer"
17819,"+fridge"
17820,"+fridge+washing_machine+washer_dryer"
17821,"+fridge+washing_machine+washer_dryer"
17822,"+fridge+washing_machine+washer_dryer"
17823,"+fridge"
17824,"+fridge+washing_machine+washer_dryer"
17825,"+fridge+tumble_dryer+washer_dryer"
17826,"+fridge+washing_machine+washer_dryer+microwave"
17827,"+fridge"
17828,"+fridge+washing_machine+washer_dryer"
17829,"+fridge+washing_machine+washer_dryer"
17830,"+fridge+washing_machine+washer_dryer"
17831,"+fridge"
17832,"+fridge+washing_machine+washer_dryer"
17833,"+fridge"
17834,"+fridge+washing_machine+washer_dryer+microwave"
17835,"+fridge+washing_machine+washer_dryer"
17836,"+fridge+washing_machine+washer_dryer"
17837,"+fridge+washing_machine+washer_dryer"
17838,"+fridge"
17839,"+fridge"
17840,"+fridge+washer_dryer"
17841,"+fridge"
17842,"+fridge+tumble_dryer+washer_dryer"
17843,"+fridge+washing_machine+washer_dryer"
17844,"+fridge"
17845,"+fridge+tumble_dryer+washer_dryer"
17846,"+fridge"
17847,"+fridge+washing_machine+washer_dryer"
17848,"+fridge"
17849,"+fridge+washing_machine+washer_dryer"
17850,"+fridge+tumble_dryer+washer_dryer"
17851,"+fridge"
17852,"+fridge+washing_machine+washer_dryer"
17853,"+fridge+washing_machine+washer_dryer"
17854,"+fridge"
17855,"+fridge+tumble_dryer+washer_dryer"
17856,"+fridge+washing_machine+washer_dryer"
17857,"+fridge"
17858,"+fridge+washing_machine+washer_dryer"
17859,"+fridge+washing_machine+washer_dryer"
17860,"+fridge"
17861,"+fridge"
17862,"+fridge"
17863,"+fridge+tumble_dryer+washer_dryer"
17864,"+fridge"
17865,"+fridge+washing_machine+washer_dryer"
17866,"+fridge+tumble_dryer+washer_dryer"
17867,"+fridge+washing_machine+washer_dryer+microwave"
17868,"+fridge+tumble_dryer+washer_dryer"
17869,"+fridge"
17870,"+fridge+washing_machine+washer_dryer"
17871,"+fridge"
17872,"+fridge"
17873,"+fridge"
17874,"+fridge"
17875,"+fridge"
17876,"+fridge+washing_machine+washer_dryer"
17877,"+fridge+tumble_dryer+washer_dryer"
17878,"+fridge+washer_dryer"
17879,"+fridge+tumble_dryer+washer_dryer"
17880,"+fridge+washing_machine+washer_dryer"
17881,"+fridge+tumble_dryer+washer_dryer"
17882,"+fridge"
17883,"+fridge"
17884,"+fridge+washer_dryer"
17885,"+fridge+washer_dryer"
17886,"+fridge"
17887,"+fridge"
17888,"+fridge+tumble_dryer+washer_dryer"
17889,"+fridge+tumble_dryer+washer_dryer"
17890,"+fridge+washing_machine+washer_dryer+microwave"
17891,"+fridge+washing_machine+washer_dryer"
17892,"+fridge+washing_machine+washer_dryer"
17893,"+fridge"
17894,"+fridge+tumble_dryer+washer_dryer"
17895,"+fridge+washing_machine+washer_dryer"
17896,"+fridge+washing_machine+washer_dryer"
17897,"+fridge+washing_machine+washer_dryer"
17898,"+fridge+washing_machine+washer_dryer+microwave"
17899,"+fridge+washing_machine+washer_dryer"
17900,"+fridge"
17901,"+fridge"
17902,"+fridge+washer_dryer"
17903,"+fridge"
17904,"+fridge"
17905,"+fridge"
17906,"+fridge+washing_machine+washer_dryer+microwave"
17907,"+fridge"
17908,"+fridge"
17909,"+fridge+washer_dryer"
17910,"+fridge"
17911,"+fridge"
17912,"+fridge"
17913,"+fridge+washing_machine+washer_dryer"
17914,"+fridge+tumble_dryer+washer_dryer"
17915,"+fridge+washing_machine+washer_dryer"
17916,"+fridge+washing_machine+washer_dryer"
17917,"+fridge"
17918,"+fridge+tumble_dryer+washer_dryer"
17919,"+fridge"
17920,"+fridge+washing_machine+washer_dryer"
17921,"+fridge+washing_machine+washer_dryer"
17922,"+fridge+tumble_dryer+washer_dryer"
17923,"+fridge+kettle"
17924,"+fridge"
17925,"+fridge+washing_machine+washer_dryer"
17926,"+fridge+washing_machine+washer_dryer"
17927,"+fridge"
17928,"+fridge+washing_machine+washer_dryer"
17929,"+fridge"
17930,"+fridge+washer_dryer"
17931,"+fridge"
17932,"+fridge+washing_machine+washer_dryer"
17933,"+fridge+washing_machine+washer_dryer"
17934,"+fridge"
17935,"+fridge+washing_machine+washer_dryer"
17936,"+fridge+tumble_dryer+washer_dryer"
17937,"+fridge+tumble_dryer+washer_dryer"
17938,"+fridge"
17939,"+fridge+washing_machine+washer_dryer"
17940,"+fridge+washing_machine+washer_dryer"
17941,"+fridge+washing_machine+washer_dryer"
17942,"+fridge"
17943,"+fridge"
17944,"+fridge+tumble_dryer+washer_dryer"
17945,"+fridge"
17946,"+fridge+tumble_dryer+washer_dryer"
17947,"+fridge+washer_dryer"
17948,"+fridge+tumble_dryer+washer_dryer"
17949,"+fridge+tumble_dryer+washer_dryer"
17950,"+fridge+washing_machine+washer_dryer"
17951,"+fridge"
17952,"+fridge+tumble_dryer+washer_dryer"
17953,"+fridge+kettle"
17954,"+fridge"
17955,"+fridge+washing_machine+washer_dryer"
17956,"+fridge+tumble_dryer+washer_dryer"
17957,"+fridge+microwave"
17958,"+fridge+tumble_dryer+washer_dryer"
17959,"+fridge+microwave"
17960,"+fridge"
17961,"+fridge+washing_machine+washer_dryer"
17962,"+fridge"
17963,"+fridge+microwave"
17964,"+fridge"
17965,"+fridge+microwave"
17966,"+fridge"
17967,"+fridge"
17968,"+fridge+washing_machine+washer_dryer"
17969,"+fridge+tumble_dryer+washer_dryer"
17970,"+fridge"
17971,"+fridge"
17972,"+fridge+tumble_dryer+washer_dryer"
17973,"+fridge"
17974,"+fridge+washing_machine+washer_dryer+microwave"
17975,"+fridge+tumble_dryer+washer_dryer"
17976,"+fridge+washing_machine+washer_dryer"
17977,"+fridge+washing_machine+washer_dryer+microwave"
17978,"+fridge+tumble_dryer+washer_dryer"
17979,"+fridge+washing_machine+washer_dryer+microwave"
17980,"+fridge+washing_machine+washer_dryer"
17981,"+fridge+tumble_dryer+washer_dryer"
17982,"+fridge"
17983,"+fridge+washing_machine+washer_dryer"
17984,"+fridge"
17985,"+fridge"
17986,"+fridge"
17987,"+fridge+washing_machine+washer_dryer"
17988,"+fridge"
17989,"+fridge+washing_machine+washer_dryer"
17990,"+fridge"
17991,"+fridge+tumble_dryer+washer_dryer"
17992,"+fridge+tumble_dryer+washer_dryer"
17993,"+fridge+microwave"
17994,"+fridge+washing_machine+washer_dryer+microwave"
17995,"+fridge+washing_machine+washer_dryer"
17996,"+fridge+washing_machine+washer_dryer"
17997,"+fridge+washing_machine+washer_dryer"
17998,"+fridge+tumble_dryer+washer_dryer"
17999,"+fridge+washing_machine+washer_dryer"
18000,"+fridge+washing_machine+washer_dryer"
18001,"+fridge"
18002,"+fridge+washing_machine+washer_dryer"
18003,"+fridge"
18004,"+fridge+tumble_dryer+washer_dryer"
18005,"+fridge"
18006,"+fridge+washing_machine+washer_dryer+microwave"
18007,"+fridge"
18008,"+fridge"
18009,"+fridge"
18010,"+fridge+washing_machine+washer_dryer"
18011,"+fridge+tumble_dryer+washer_dryer"
18012,"+fridge+tumble_dryer+washer_dryer"
18013,"+fridge+tumble_dryer+washer_dryer"
18014,"+fridge"
18015,"+fridge+washing_machine+washer_dryer"
18016,"+fridge"
18017,"+fridge"
18018,"+fridge"
18019,"+fridge"
18020,"+fridge+washing_machine+washer_dryer"
18021,"+fridge"
